"source","source_incident_id","occurred_at","fetched_at","lat","lon","nature","disposition","address","city","geocoded_at","geocode_quality","status","raw","geocode_attempts","geocode_locked_by","geocode_locked_at","last_changed"
"lee_county","26-351236","2026-06-30 22:25:50+00","2026-07-04 04:53:21.577713+00",26.572453435422,-81.87334897423,"DISTURBANCE","15-WRITTEN DOCUMENTATION NON UCR","5522 FIRST AVE","FORT MYERS","2026-07-04 06:00:44.666025+00","EXACT",,"{""id"": ""26-351236"", ""city"": ""FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""5522 FIRST AVE"", ""disposition"": ""15-WRITTEN DOCUMENTATION NON UCR"", ""occuredDate"": ""2026-06-30 18:25:50.0000000"", ""incidentNumber"": ""26-351236""}",0,"tolga_ec2_1","2026-07-04 05:01:24.956665+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351226","2026-06-30 22:15:24+00","2026-07-04 04:53:21.577713+00",26.704169443589,-81.855019841811,"DOMESTIC VIOLENCE","05-HANDLED BY DEPUTY","16541 SHELBY LN","NORTH FORT MYERS","2026-07-04 06:00:44.666025+00","EXACT",,"{""id"": ""26-351226"", ""city"": ""NORTH FORT MYERS"", ""nature"": ""DOMESTIC VIOLENCE"", ""address"": ""16541 SHELBY LN"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 18:15:24.0000000"", ""incidentNumber"": ""26-351226""}",0,"tolga_ec2_1","2026-07-04 05:01:24.956665+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351224","2026-06-30 22:13:46+00","2026-07-04 04:53:21.577713+00",26.488396659021,-81.785282820536,"DISTURBANCE","05-HANDLED BY DEPUTY","10000 GULF CTR","FORT MYERS","2026-07-04 06:00:44.666025+00","EXACT",,"{""id"": ""26-351224"", ""city"": ""FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""10000 GULF CTR"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 18:13:46.0000000"", ""incidentNumber"": ""26-351224""}",0,"tolga_ec2_1","2026-07-04 05:01:24.956665+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351220","2026-06-30 22:11:40+00","2026-07-04 04:53:21.577713+00",26.685466353654,-81.853933939656,"BURGLARY - CONV","08-REPORT TAKEN","15198 SAM SNEAD LN","NORTH FORT MYERS","2026-07-04 06:00:44.666025+00","EXACT",,"{""id"": ""26-351220"", ""city"": ""NORTH FORT MYERS"", ""nature"": ""BURGLARY - CONV"", ""address"": ""15198 SAM SNEAD LN"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-06-30 18:11:40.0000000"", ""incidentNumber"": ""26-351220""}",0,"tolga_ec2_1","2026-07-04 05:01:24.956665+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351214","2026-06-30 22:08:54+00","2026-07-04 04:53:21.577713+00",26.526400939076,-81.575249118651,"DISTURBANCE","05-HANDLED BY DEPUTY","1144 DARLING ST E","LEHIGH ACRES","2026-07-04 06:00:44.666025+00","EXACT",,"{""id"": ""26-351214"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DISTURBANCE"", ""address"": ""1144 DARLING ST E"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 18:08:54.0000000"", ""incidentNumber"": ""26-351214""}",0,"tolga_ec2_1","2026-07-04 05:01:24.956665+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351213","2026-06-30 22:08:00+00","2026-07-04 04:53:21.577713+00",,,"ANIMAL","10-GONE ON ARRIVAL","WILLOW STREAM LN / WOLF RUN LN","NORTH FORT MYERS",,,,"{""id"": ""26-351213"", ""city"": ""NORTH FORT MYERS"", ""nature"": ""ANIMAL"", ""address"": ""WILLOW STREAM LN / WOLF RUN LN"", ""disposition"": ""10-GONE ON ARRIVAL"", ""occuredDate"": ""2026-06-30 18:08:00.0000000"", ""incidentNumber"": ""26-351213""}",3,"tolga_ec2_2","2026-07-04 10:00:51.163305+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351161","2026-06-30 21:38:19+00","2026-07-04 04:53:21.577713+00",26.60131808044,-81.642363838539,"FRAUD","08-REPORT TAKEN","23 ARKANSAS RD","LEHIGH ACRES","2026-07-04 06:00:44.666025+00","EXACT",,"{""id"": ""26-351161"", ""city"": ""LEHIGH ACRES"", ""nature"": ""FRAUD"", ""address"": ""23 ARKANSAS RD"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-06-30 17:38:19.0000000"", ""incidentNumber"": ""26-351161""}",0,"tolga_ec2_1","2026-07-04 05:01:24.956665+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351142","2026-06-30 21:17:37+00","2026-07-04 04:53:21.577713+00",,,"DISTURBANCE","10-GONE ON ARRIVAL","GRANT BLVD / HULL AVE S","LEHIGH ACRES",,,,"{""id"": ""26-351142"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DISTURBANCE"", ""address"": ""GRANT BLVD / HULL AVE S"", ""disposition"": ""10-GONE ON ARRIVAL"", ""occuredDate"": ""2026-06-30 17:17:37.0000000"", ""incidentNumber"": ""26-351142""}",3,"tolga_ec2_2","2026-07-04 10:00:51.163305+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351113","2026-06-30 20:57:51+00","2026-07-04 04:53:21.577713+00",26.653693060057,-81.671491397851,"ANIMAL","05-HANDLED BY DEPUTY","2817 43RD ST W","LEHIGH ACRES","2026-07-04 06:00:44.666025+00","EXACT",,"{""id"": ""26-351113"", ""city"": ""LEHIGH ACRES"", ""nature"": ""ANIMAL"", ""address"": ""2817 43RD ST W"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 16:57:51.0000000"", ""incidentNumber"": ""26-351113""}",0,"tolga_ec2_1","2026-07-04 05:01:24.956665+00","2026-07-04 04:53:21.577713+00"
"lee_county","26-351076","2026-06-30 20:30:47+00","2026-07-03 16:53:21.59202+00",26.34050005267,-81.777810659442,"ANIMAL","10-GONE ON ARRIVAL","10560 REYNOLDS ST","BONITA SPRINGS","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-351076"", ""city"": ""BONITA SPRINGS"", ""nature"": ""ANIMAL"", ""address"": ""10560 REYNOLDS ST"", ""disposition"": ""10-GONE ON ARRIVAL"", ""occuredDate"": ""2026-06-30 16:30:47.0000000"", ""incidentNumber"": ""26-351076""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-351067","2026-06-30 20:25:41+00","2026-07-03 16:53:21.59202+00",26.631926576143,-81.811446036752,"DISTURBANCE","05-HANDLED BY DEPUTY","2525 ORTIZ AVE","FORT MYERS","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-351067"", ""city"": ""FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""2525 ORTIZ AVE"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 16:25:41.0000000"", ""incidentNumber"": ""26-351067""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-351054","2026-06-30 20:15:02+00","2026-07-03 16:53:21.59202+00",26.713041259376,-81.73017250678,"FRAUD","08-REPORT TAKEN","13848 GRENADA WAY","FORT MYERS","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-351054"", ""city"": ""FORT MYERS"", ""nature"": ""FRAUD"", ""address"": ""13848 GRENADA WAY"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-06-30 16:15:02.0000000"", ""incidentNumber"": ""26-351054""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350984","2026-06-30 19:31:28+00","2026-07-03 16:53:21.59202+00",26.50194756664,-81.943556053715,"DISTURBANCE","05-HANDLED BY DEPUTY","16450 SAN CARLOS BLVD","FORT MYERS","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350984"", ""city"": ""FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""16450 SAN CARLOS BLVD"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 15:31:28.0000000"", ""incidentNumber"": ""26-350984""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350959","2026-06-30 19:20:17+00","2026-07-03 16:53:21.59202+00",26.573057225901,-81.880824795012,"HARASSMENT","11-CONDITION CORRECTED","5462 NINTH AVE","FORT MYERS","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350959"", ""city"": ""FORT MYERS"", ""nature"": ""HARASSMENT"", ""address"": ""5462 NINTH AVE"", ""disposition"": ""11-CONDITION CORRECTED"", ""occuredDate"": ""2026-06-30 15:20:17.0000000"", ""incidentNumber"": ""26-350959""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350945","2026-06-30 19:12:51+00","2026-07-03 16:53:21.59202+00",26.492133009218,-81.890682457658,"THEFT MISD","08-REPORT TAKEN","17069 WRIGLEY CIR","FORT MYERS","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350945"", ""city"": ""FORT MYERS"", ""nature"": ""THEFT MISD"", ""address"": ""17069 WRIGLEY CIR"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-06-30 15:12:51.0000000"", ""incidentNumber"": ""26-350945""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350930","2026-06-30 19:08:00+00","2026-07-03 16:53:21.59202+00",26.330465537602,-81.808478788843,"STOLEN PLATE","08-REPORT TAKEN","3371 BONITA BEACH RD SW","BONITA SPRINGS","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350930"", ""city"": ""BONITA SPRINGS"", ""nature"": ""STOLEN PLATE"", ""address"": ""3371 BONITA BEACH RD SW"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-06-30 15:08:00.0000000"", ""incidentNumber"": ""26-350930""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350911","2026-06-30 19:01:36+00","2026-07-03 16:53:21.59202+00",26.570849421502,-81.829172653396,"DISTURBANCE","05-HANDLED BY DEPUTY","7608 CYPRESS WALK DR","FORT MYERS","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350911"", ""city"": ""FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""7608 CYPRESS WALK DR"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 15:01:36.0000000"", ""incidentNumber"": ""26-350911""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350897","2026-06-30 18:54:18+00","2026-07-03 16:53:21.59202+00",26.629282795306,-81.6280507892,"DOMESTIC VIOLENCE","01-ARREST","821 CLAYTON AVE","LEHIGH ACRES","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350897"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DOMESTIC VIOLENCE"", ""address"": ""821 CLAYTON AVE"", ""disposition"": ""01-ARREST"", ""occuredDate"": ""2026-06-30 14:54:18.0000000"", ""incidentNumber"": ""26-350897""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350762","2026-06-30 17:59:58+00","2026-07-03 16:53:21.59202+00",26.707196611024,-81.869866954974,"DISTURBANCE","05-HANDLED BY DEPUTY","7845 MCDANIEL DR","NORTH FORT MYERS","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350762"", ""city"": ""NORTH FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""7845 MCDANIEL DR"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 13:59:58.0000000"", ""incidentNumber"": ""26-350762""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350712","2026-06-30 17:32:40+00","2026-07-03 16:53:21.59202+00",26.608817536279,-81.633164425396,"THEFT MISD","08-REPORT TAKEN","212 DAVIS RD","LEHIGH ACRES","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350712"", ""city"": ""LEHIGH ACRES"", ""nature"": ""THEFT MISD"", ""address"": ""212 DAVIS RD"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-06-30 13:32:40.0000000"", ""incidentNumber"": ""26-350712""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350681","2026-06-30 17:19:00+00","2026-07-03 16:53:21.59202+00",26.746397105891,-81.929871477827,"RECOVER STOLEN PROP","08-REPORT TAKEN","10300 LAKEWOOD SHORES CIR","NORTH FORT MYERS","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350681"", ""city"": ""NORTH FORT MYERS"", ""nature"": ""RECOVER STOLEN PROP"", ""address"": ""10300 LAKEWOOD SHORES CIR"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-06-30 13:19:00.0000000"", ""incidentNumber"": ""26-350681""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350676","2026-06-30 17:17:35+00","2026-07-03 16:53:21.59202+00",26.625597192529,-81.626433248346,"DISTURBANCE","05-HANDLED BY DEPUTY","720 CALVIN AVE","LEHIGH ACRES","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350676"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DISTURBANCE"", ""address"": ""720 CALVIN AVE"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 13:17:35.0000000"", ""incidentNumber"": ""26-350676""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350641","2026-06-30 16:59:36+00","2026-07-03 16:53:21.59202+00",26.652820211268,-81.919894442071,"DISTURBANCE","05-HANDLED BY DEPUTY","4461 HANCOCK BRIDGE PKWY","NORTH FORT MYERS","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350641"", ""city"": ""NORTH FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""4461 HANCOCK BRIDGE PKWY"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 12:59:36.0000000"", ""incidentNumber"": ""26-350641""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350534","2026-06-30 16:18:00+00","2026-07-03 16:53:21.59202+00",26.703974991904,-81.581668617581,"DOMESTIC VIOLENCE","08-REPORT TAKEN","23051 AVENUE D","ALVA","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350534"", ""city"": ""ALVA"", ""nature"": ""DOMESTIC VIOLENCE"", ""address"": ""23051 AVENUE D"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-06-30 12:18:00.0000000"", ""incidentNumber"": ""26-350534""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350443","2026-06-30 15:41:00+00","2026-07-03 16:53:21.59202+00",26.352278234435,-81.784959060382,"BATTERY","08-REPORT TAKEN","10105 TROPICAL DR","BONITA SPRINGS","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350443"", ""city"": ""BONITA SPRINGS"", ""nature"": ""BATTERY"", ""address"": ""10105 TROPICAL DR"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-06-30 11:41:00.0000000"", ""incidentNumber"": ""26-350443""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350417","2026-06-30 15:30:27+00","2026-07-03 16:53:21.59202+00",26.573036966785,-81.641314588758,"DISTURBANCE","05-HANDLED BY DEPUTY","432 PIPER AVE","LEHIGH ACRES","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350417"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DISTURBANCE"", ""address"": ""432 PIPER AVE"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 11:30:27.0000000"", ""incidentNumber"": ""26-350417""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350405","2026-06-30 15:25:26+00","2026-07-03 16:53:21.59202+00",26.641552726178,-81.870155011874,"FRAUD","08-REPORT TAKEN","1700 MONROE ST","FORT MYERS","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350405"", ""city"": ""FORT MYERS"", ""nature"": ""FRAUD"", ""address"": ""1700 MONROE ST"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-06-30 11:25:26.0000000"", ""incidentNumber"": ""26-350405""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350387","2026-06-30 15:18:24+00","2026-07-03 16:53:21.59202+00",26.689698972454,-81.731114065019,"ANIMAL LIVESTOCK","05-HANDLED BY DEPUTY","3771 BUCKINGHAM RD","FORT MYERS","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350387"", ""city"": ""FORT MYERS"", ""nature"": ""ANIMAL LIVESTOCK"", ""address"": ""3771 BUCKINGHAM RD"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 11:18:24.0000000"", ""incidentNumber"": ""26-350387""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350357","2026-06-30 15:04:25+00","2026-07-03 16:53:21.59202+00",26.584816652405,-81.611870889551,"ANIMAL","05-HANDLED BY DEPUTY","304 LANCELOT AVE S","LEHIGH ACRES","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350357"", ""city"": ""LEHIGH ACRES"", ""nature"": ""ANIMAL"", ""address"": ""304 LANCELOT AVE S"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 11:04:25.0000000"", ""incidentNumber"": ""26-350357""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350356","2026-06-30 15:04:05+00","2026-07-03 16:53:21.59202+00",26.560515326804,-81.871706279402,"THEFT MISD","08-REPORT TAKEN","12519 S CLEVELAND AVE","FORT MYERS","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350356"", ""city"": ""FORT MYERS"", ""nature"": ""THEFT MISD"", ""address"": ""12519 S CLEVELAND AVE"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-06-30 11:04:05.0000000"", ""incidentNumber"": ""26-350356""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350349","2026-06-30 15:01:53+00","2026-07-03 16:53:21.59202+00",26.662283948154,-81.683997505791,"ANIMAL LIVESTOCK","05-HANDLED BY DEPUTY","3220 51ST ST W","LEHIGH ACRES","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350349"", ""city"": ""LEHIGH ACRES"", ""nature"": ""ANIMAL LIVESTOCK"", ""address"": ""3220 51ST ST W"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 11:01:53.0000000"", ""incidentNumber"": ""26-350349""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350324","2026-06-30 14:48:55+00","2026-07-03 16:53:21.59202+00",26.496211490011,-81.950051734951,"DEATH INVESTIGATION","08-REPORT TAKEN","11060 CARAVEL","FORT MYERS","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350324"", ""city"": ""FORT MYERS"", ""nature"": ""DEATH INVESTIGATION"", ""address"": ""11060 CARAVEL"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-06-30 10:48:55.0000000"", ""incidentNumber"": ""26-350324""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350295","2026-06-30 14:38:48+00","2026-07-03 16:53:21.59202+00",26.486464550451,-81.807799342102,"ANIMAL","05-HANDLED BY DEPUTY","8500 CORAL DR","FORT MYERS","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350295"", ""city"": ""FORT MYERS"", ""nature"": ""ANIMAL"", ""address"": ""8500 CORAL DR"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 10:38:48.0000000"", ""incidentNumber"": ""26-350295""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350191","2026-06-30 13:47:35+00","2026-07-03 16:53:21.59202+00",26.657336499335,-81.720298255335,"DEATH INVESTIGATION","08-REPORT TAKEN","14391 ORANGE RIVER RD","FORT MYERS","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350191"", ""city"": ""FORT MYERS"", ""nature"": ""DEATH INVESTIGATION"", ""address"": ""14391 ORANGE RIVER RD"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-06-30 09:47:35.0000000"", ""incidentNumber"": ""26-350191""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350170","2026-06-30 13:40:12+00","2026-07-03 16:53:21.59202+00",26.6646781,-81.6465196,"ANIMAL","07-TURNED OVER TO OTHER AGENCY","805 W 18TH ST","LEHIGH ACRES","2026-07-03 18:04:48.647306+00","nominatim:residential",,"{""id"": ""26-350170"", ""city"": ""LEHIGH ACRES"", ""nature"": ""ANIMAL"", ""address"": ""805 W 18TH ST"", ""disposition"": ""07-TURNED OVER TO OTHER AGENCY"", ""occuredDate"": ""2026-06-30 09:40:12.0000000"", ""incidentNumber"": ""26-350170""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350152","2026-06-30 13:31:51+00","2026-07-03 16:53:21.59202+00",26.350385724265,-81.763445866093,"DISTURBANCE","05-HANDLED BY DEPUTY","26724 NOMAD DR","BONITA SPRINGS","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350152"", ""city"": ""BONITA SPRINGS"", ""nature"": ""DISTURBANCE"", ""address"": ""26724 NOMAD DR"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 09:31:51.0000000"", ""incidentNumber"": ""26-350152""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350147","2026-06-30 13:30:18+00","2026-07-03 16:53:21.59202+00",26.573626187963,-81.874347177839,"DISTURBANCE","05-HANDLED BY DEPUTY","5456 SECOND AVE","FORT MYERS","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350147"", ""city"": ""FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""5456 SECOND AVE"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 09:30:18.0000000"", ""incidentNumber"": ""26-350147""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350131","2026-06-30 13:22:17+00","2026-07-03 16:53:21.59202+00",26.529434951422,-81.941586490024,"BURGLARY - CONV","08-REPORT TAKEN","14521 DORY LN","FORT MYERS","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350131"", ""city"": ""FORT MYERS"", ""nature"": ""BURGLARY - CONV"", ""address"": ""14521 DORY LN"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-06-30 09:22:17.0000000"", ""incidentNumber"": ""26-350131""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350099","2026-06-30 13:08:12+00","2026-07-03 16:53:21.59202+00",26.601000465322,-81.646757230079,"DISTURBANCE","05-HANDLED BY DEPUTY","24 WESTMINSTER ST N","LEHIGH ACRES","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350099"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DISTURBANCE"", ""address"": ""24 WESTMINSTER ST N"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 09:08:12.0000000"", ""incidentNumber"": ""26-350099""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350088","2026-06-30 13:04:21+00","2026-07-03 16:53:21.59202+00",26.669393620393,-81.891591478828,"STOLEN HEAVY EQUIP","08-REPORT TAKEN","14150 N CLEVELAND AVE","NORTH FORT MYERS","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350088"", ""city"": ""NORTH FORT MYERS"", ""nature"": ""STOLEN HEAVY EQUIP"", ""address"": ""14150 N CLEVELAND AVE"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-06-30 09:04:21.0000000"", ""incidentNumber"": ""26-350088""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350086","2026-06-30 13:03:21+00","2026-07-03 16:53:21.59202+00",26.543218596601,-81.851566671435,"DEATH INVESTIGATION","08-REPORT TAKEN","13681 DOCTORS WAY","FORT MYERS","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350086"", ""city"": ""FORT MYERS"", ""nature"": ""DEATH INVESTIGATION"", ""address"": ""13681 DOCTORS WAY"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-06-30 09:03:21.0000000"", ""incidentNumber"": ""26-350086""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350062","2026-06-30 12:56:12+00","2026-07-03 16:53:21.59202+00",26.599275086881,-81.721689071172,"THEFT MISD","08-REPORT TAKEN","4701 14TH ST SW","LEHIGH ACRES","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350062"", ""city"": ""LEHIGH ACRES"", ""nature"": ""THEFT MISD"", ""address"": ""4701 14TH ST SW"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-06-30 08:56:12.0000000"", ""incidentNumber"": ""26-350062""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
"lee_county","26-350053","2026-06-30 12:54:37+00","2026-07-03 16:53:21.59202+00",26.508576582761,-81.942209800723,"DISTURBANCE","05-HANDLED BY DEPUTY","16030 TIERRA PLZ","FORT MYERS","2026-07-03 18:04:48.647306+00","EXACT",,"{""id"": ""26-350053"", ""city"": ""FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""16030 TIERRA PLZ"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-30 08:54:37.0000000"", ""incidentNumber"": ""26-350053""}",0,"tolga_ec2_2","2026-07-03 17:02:45.022865+00","2026-07-03 16:53:21.59202+00"
